movieId,actor
76,Liliana Komorowska
76,Michael Caloz
76,Jason Cavalier
76,Ron White
76,Charles Edwin Powell
77,Nico
77,Tina Aumont
77,Jackson Browne
77,John Cale
77,Paul Morrissey
77,Viva
77,Ari Boulogne
78,Jack Nicholson
78,David Morse
78,Anjelica Huston
78,Robin Wright
78,Piper Laurie
78,Richard Bradford
78,Priscilla Barnes
78,David Baerwald
78,Robbie Robertson
78,John Savage
78,Kari Wuhrer
78,Jennifer Leigh Warren
78,Kellita Smith
78,Bobby Cooper
78,Jeff Morris
78,Buddy Anderson
78,Edward L. Katz
78,Joe Viterelli
78,Eileen Ryan
78,Ryo Ishibashi
78,Dennis Fanning
78,Lisa Crawford
78,Jay Koiwai
78,Elizabeth Gilliam
78,Michael Ryan
78,Matthew Ryan
78,Leo Penn
78,Penelope Allen
78,Richard C. Sarafian
79,Demi Moore
79,Alec Baldwin
79,Joseph Gordon-Levitt
79,Anne Heche
79,James Gandolfini
79,Lindsay Crouse
79,Tony Lo Bianco
79,Michael Constantine
79,Matt Craven
79,Todd Susman
79,Michael Rispoli
79,Julie Halston
79,Frank Adonis
79,Matthew Cowles
79,Polly Adams
80,Aida Mohammadkhani
80,Mohsen Kafili
80,Fereshteh Sadre Orafaiy
80,Anna Borkowska
80,Mohammad Shahani
81,Andy García
81,Christopher Lloyd
81,William Forsythe
81,Bill Nunn
81,Treat Williams
81,Jack Warden
81,Steve Buscemi
81,Fairuza Balk
81,Gabrielle Anwar
81,Christopher Walken
81,Michael Nicolosi
81,Sarah Trigger
81,David Stratton
81,Jenny McCarthy
82,Willeke van Ammelrooy
82,Els Dottermans
82,Dora van der Groen
82,Veerle van Overloop
82,Esther Vriesendorp
82,Arne Bang-Hansen
82,Thyrza Ravesteijn
82,Mil Seghers
82,Jan Decleir
82,Elsie de Brauw
82,Reinout Bussemaker
82,Marina de Graaf
82,Wimie Wilhelm
82,Fran Waller Zeper
83,"Al Freeman, Jr."
83,Phylicia Rashād
83,Paula Kelly
83,Salli Richardson-Whitfield
83,Anna Maria Horsford
83,Bernie Casey
83,Isaac Hayes
83,Ray J
83,Polly Bergen
83,Taj Mahal
83,Leon Robinson
84,Victoria Foyt
84,Viveca Lindfors
84,Jon Robin Baitz
84,Savannah Smith Boucher
84,Roscoe Lee Browne
84,Andre Gregory
84,Nick Gregory
84,Melissa Leo
84,Roddy McDowall
84,Martha Plimpton
84,Ron Rifkin
84,Diane Salinger
84,Brooke Smith
84,Kristoffer Tabori
84,Holland Taylor
84,Henry Jaglom
85,Mark Rylance
85,Kristin Scott Thomas
85,Patsy Kensit
85,Jeremy Kemp
85,Douglas Henshall
85,Annette Badland
85,Chris Larkin
85,Anna Massey
86,Jeff Bridges
86,Caroline Goodall
86,John Savage
86,Scott Wolf
86,Jeremy Sisto
86,Ryan Phillippe
86,David Lascher
86,David Lascher
86,Eric Michael Cole
86,Jason Marsden
86,David Selby
86,Julio Oscar Mechoso
86,Zeljko Ivanek
86,Balthazar Getty
86,Ethan Embry
87,Jason Alexander
87,Faye Dunaway
87,Eric Lloyd
87,Rupert Everett
87,Graham Sack
87,Paul Reubens
87,Glenn Shadix
87,Nathan Davis
87,Jennifer Bassey
87,Judith Scott
87,Bruce Beatty
87,Danny Comden
87,Steven Gilborn
87,Lois De Banzie
87,Natalie Core
87,Paula Malcomson
88,Chris Farley
88,David Spade
88,Grant Heslov
88,Tim Matheson
88,Gary Busey
88,Bruce McGill
88,Christine Ebersole
88,Timothy Carhart
88,Michael Patrick Carter
88,Boyd Banks
88,David St. James
88,Skip O'Brien
88,Branden R. Morgan
88,Gypsy Spheeris
88,John Ashker
88,Jonathan Everett Lewis
88,James Noah
89,Johnny Depp
89,Courtney Chase
89,Charles S. Dutton
89,Christopher Walken
89,Roma Maffia
89,Peter Strauss
89,Gloria Reuben
89,Marsha Mason
89,Miguel Nájera
89,Bill Smitrovich
89,G.D. Spradlin
89,Charles Carroll
92,Julia Roberts
92,John Malkovich
92,George Cole
92,Michael Gambon
92,Glenn Close
92,Kathy Staff
92,Michael Sheen
92,Bronagh Gallagher
92,Linda Bassett
92,Ciarán Hinds
92,Henry Goodman
93,Eddie Murphy
93,Angela Bassett
93,Allen Payne
93,Kadeem Hardison
93,John Witherspoon
93,Zakes Mokae
93,Joanna Cassidy
93,W. Earl Brown
93,Simbi Khali
94,Matt Dillon
94,Noah Emmerich
94,Annabeth Gish
94,Lauren Holly
94,Timothy Hutton
94,Uma Thurman
94,Mira Sorvino
94,Michael Rapaport
94,Rosie O'Donnell
94,Pruitt Taylor Vince
94,Max Perlich
94,Martha Plimpton
94,Natalie Portman
94,Anne Bobby
94,Richard Bright
94,Sam Robards
94,David Arquette
94,Adam LeFevre
94,John Carroll Lynch
94,Tom Gibis
94,Greg Dulli
94,John Scurti
94,Frank Anello
94,Camille D'Ambrose
94,Sarah Katz
94,Martin Ruben
94,Allison Levine
94,Earl R. Burt
94,Trent Nicholas Thompson
94,Nicole Ranallo
94,Joyce Lacey
94,Anne W. Erickson
94,Oliver Osterberg
94,Sterling Robson
94,Herbie Ade
94,Tammara Melloy
94,Lori J. Ness
94,Rachel Oliva
94,Tomas Settell
95,John Travolta
95,Christian Slater
95,Samantha Mathis
95,Delroy Lindo
95,Bob Gunton
95,Frank Whaley
95,Howie Long
95,Vondie Curtis-Hall
95,Jack Thompson
95,Vyto Ruginis
95,Ousaun Elam
95,Shaun Toub
95,Casey Biggs
95,Jeffrey J. Stephen
95,Joey Box
96,Richard Briers
96,Joan Collins
96,Michael Maloney
96,Nicholas Farrell
96,Jennifer Saunders
96,Julia Sawalha
96,Celia Imrie
96,John Sessions
96,Adrian Scarborough
96,Hetta Charnley
96,Gerard Horan
96,Brian Pettifer
96,Patrick Doyle
96,Shaun Prendergast
97,Vincent Cassel
97,Hubert Koundé
97,Saïd Taghmaoui
97,Abdel Ahmed Ghili
97,Souleymane Dicko
97,Héloïse Rauth
97,Benoît Magimel
97,Edouard Montoute
97,Marc Duret
97,Joseph Momo
97,Vincent Lindon
97,Christophe Rossignon
97,Mathieu Kassovitz
97,Philippe Nahon
97,Zinedine Soualem
97,Rywka Wajsbrot
97,Olga Abrego
97,Laurent Labasse
97,Choukri Gabteni
97,Karin Viard
98,Sadie Frost
98,Jude Law
98,Sean Pertwee
98,Fraser James
98,Sean Bean
98,Marianne Faithfull
98,Jonathan Pryce
98,Ralph Ineson
98,Eamonn Walker
98,Lee Whitlock
98,Jason Isaacs
98,Melanie Hill
98,Tilly Vosburgh
98,Brian Croucher
98,Chris Constantinou
98,Clint Dyer
98,Simon Bateso
98,Polly Moore
98,Vinny Mann
98,Julian Sandell
98,Daniel Newman
99,Nick Broomfield
99,Heidi Fleiss
99,Madam Alex
99,Ivan Nagy
99,Corinne Bohrer
99,Ron Jeremy
99,Daryl Gates
100,Al Pacino
100,John Cusack
100,Bridget Fonda
100,Danny Aiello
100,Martin Landau
100,David Paymer
100,Richard Schiff
101,Luke Wilson
101,Owen Wilson
101,Lumi Cavazos
101,Andrew Wilson
101,Robert Musgrave
101,Haley Miller
101,James Caan
101,Ned Dowd
101,Shea Fowler
101,Brian Tenenbaum
101,Jenni Tooley
101,Temple Nash
102,Ellen DeGeneres
102,Bill Pullman
102,Joan Cusack
102,Dean Stockwell
102,Joan Plowright
102,Hope Davis
102,Ellen Cleghorne
102,Christine Cattell
102,Robert Goulet
103,Ray Liotta
103,Linda Fiorentino
103,Peter Coyote
103,Christopher McDonald
103,David Paymer
103,Duncan Fraser
103,Colleen Rennison
103,Caroline Elliott
103,Stellina Rusich
104,Adam Sandler
104,Ben Stiller
104,Christopher McDonald
104,Julie Bowen
104,Frances Bay
104,Carl Weathers
104,Richard Kiel
104,Bob Barker
104,Allen Covert
104,Joe Flaherty
104,Lee Trevino
104,Robert Smigel
104,Dennis Dugan
104,Kevin Nealon
104,Verne Lundquist
104,Jared Van Snellenberg
104,Ken Camroux
105,Meryl Streep
105,Clint Eastwood
105,Annie Corley
105,Victor Slezak
105,Jim Haynie
105,Sarah Kathryn Schmitt
105,Christopher Kroon
105,Phyllis Lyons
105,Debra Monk
105,Richard Lage
105,Michelle Benes
105,Alison Wiegert
107,Tim Curry
107,Kevin Bishop
107,Jennifer Saunders
107,Billy Connolly
107,Dave Goelz
107,Frank Oz
107,Steve Whitmire
107,David Nicholls
107,Frederick Warder
107,Harry Jones
107,Peter Geeves
107,Jessica Hamilton
108,Christy Turlington
108,Azzedine Alaïa
108,Giorgio Armani
108,Nadja Auermann
108,Sandra Bernhard
108,Kate Betts
108,Brandi
108,Carla Bruni
108,Naomi Campbell
108,Nino Cerruti
108,Helena Christensen
108,Francesco Clemente
108,Grace Coddington
108,Cindy Crawford
108,Rufus Crawford
108,Jaye Davidson
108,Arthur Elgort
108,Linda Evangelista
108,Gianfranco Ferré
108,John Galliano
108,Valentino Garavani
108,Jean Paul Gaultier
108,Yasmeen Ghauri
108,Lady Amanda Harlech
108,Tricia Helfer
108,Karl Lagerfeld
108,Yasmin Le Bon
108,Kimora Lee
108,Polly Mellen
108,Isaac Mizrahi
108,Kate Moss
108,Oribe
108,Stephanie Roberts
108,RuPaul
108,Ève Salvail
108,Claudia Schiffer
108,Christian Slater
108,André Leon Talley
108,Niki Taylor
108,Stella Tennant
108,Liz Tilberis
108,Patricia Velásquez
108,Gianni Versace
108,Veronica Webb
108,Bruce Weber
108,Emma Wiklund
108,Anna Wintour
108,Sharon Stone
110,Mel Gibson
110,Catherine McCormack
110,Sophie Marceau
110,Patrick McGoohan
110,Angus Macfadyen
110,Brendan Gleeson
110,James Robinson
110,James Cosmo
110,Sean McGinley
110,Gerda Stevenson
110,Mhairi Calvey
110,Jeanne Marine
110,Sean Lawlor
110,Sandy Nelson
110,Alan Tall
110,Andrew Weir
110,Brian Cox
110,Peter Hanly
110,Stephen Billington
110,Tommy Flanagan
110,Rupert Vansittart
110,Tam White
110,Ian Bannen
110,David O'Hara
110,Peter Mullan
110,David Gant
110,Malcolm Tierney
110,Martin Murphy
110,Gerard McSorley
110,Bernard Horsfall
110,Richard Leaf
110,Liam Carney
110,Ralph Riach
110,Barry McGovern
110,John Kavanagh
110,Alun Armstrong
110,Julie Austin
110,Alex Norton
110,Michael Byrne
110,William Scott-Masson
110,Dean Lopata
110,Donal Gibson
110,Jimmy Chisholm
110,John Murtagh
110,David McKay
110,Niall O'Brien
110,Martin Dempsey
110,Jimmy Keogh
110,Joe Savino
110,Mal Whyte
110,Paul Tucker
110,Graeme Ford
110,Greg Jeloudov
110,Rana Morrison
110,Jer O'Leary
111,Robert De Niro
111,Cybill Shepherd
111,Harvey Keitel
111,Jodie Foster
111,Peter Boyle
111,Leonard Harris
111,Albert Brooks
111,Diahnne Abbott
111,Gino Ardito
111,Martin Scorsese
111,Murray Moston
111,Richard Higgs
111,Bill Minkin
111,Bob Maroff
111,Victor Argo
111,Joe Spinell
111,Frank Adu
111,Brenda Dickson
111,Norman Matlock
111,Harry Northup
111,Harlan Cary Poe
111,Steven Prince
111,Peter Savage
111,Nicholas Shields
111,Ralph S. Singleton
111,Annie Gagen
111,Carson Grant
111,Mary-Pat Green
111,Debbi Morgan
111,Don Stroud
112,Jackie Chan
112,Anita Mui
112,Françoise Yip
112,Bill Tung
112,Marc Akerstream
112,Garvin Cross
112,Morgan Lam
112,Kris Lord
112,Carrie Cain-Sparks
113,Meryl Streep
113,Liam Neeson
113,Edward Furlong
113,Alfred Molina
113,Daniel von Bargen
113,Julia Weldon
113,Daniel von Bargen
113,John Heard
113,Ann Magnuson
113,Alison Folland
113,Bernadette Quigley
113,Timothy Patrick Cavanaugh
113,Sharon Ullrick
113,Paul Giamatti
113,Jordan Lund
114,Helena Bonham Carter
114,Clive Russell
114,Craig Olejnik
114,Kate Nelligan
114,Kenneth Welsh
114,Andrea Morris
116,Kenneth Branagh
116,Glenn Close
117,Tobias Arnold
117,Ruth Sheen
117,Roger Lloyd Pack
117,Hugh O'Conor
117,Norman Caro
117,Dorothea Alexander
117,Charlotte Coleman
117,Paul Stacey
117,Samantha Edmonds
117,Robert Demeger
117,Jack Deam
117,Peter Pacey
117,Joost Siedhoff
117,Vilma Hollingbery
117,Frank Mills
117,Rupert Farley
117,Malcolm Sinclair
117,Charlie Creed-Miles
117,Antony Sher
117,Hazel Douglas
117,Arthur Cox
117,John Thomson
117,Jean Warren
117,Simon Kunz
117,Frank Coda
117,Tim Potter
117,Cate Fowler
117,John Abbott
118,Sarah Jessica Parker
118,Elle Macpherson
118,Scarlett Johansson
118,Eric Schaeffer
118,Dominic Chianese
118,Emily Hart
118,Ben Stiller
119,Andy García
119,Alan Arkin
119,Rachel Ticotin
119,Joe Pantoliano
119,Ally Walker
119,David Ogden Stiers
119,Kevin McCarthy
119,Richard Bradford
119,Holland Taylor
121,Henry Czerny
121,Johnny Morina
121,Brian Dooley
121,Philip Dinn
121,Brian Dodd
122,Eddie Murphy
122,Robin Givens
122,Halle Berry
122,David Alan Grier
122,Grace Jones
122,Martin Lawrence
122,Geoffrey Holder
122,Eartha Kitt
122,Chris Rock
122,Tisha Campbell-Martin
122,Lela Rochon
122,John Canada Terrell
122,John Witherspoon
123,Brigitte Lin
123,Tony Leung Chiu-Wai
123,Faye Wong
123,Takeshi Kaneshiro
123,Valerie Chow
123,Piggy Chan
123,Kwan Lee-Na
123,Wong Chi-Ming
123,Leung San
123,Rico Chu Tak-On
123,Lynne Langdon
123,Vickie Eng
124,Sergio Castellitto
124,Tiziana Lodato
124,Franco Scaldati
124,Leopoldo Trieste
124,Clelia Rondinella
124,Tano Cimarosa
124,Nicola Di Pinto
124,Costantino Carrozza
124,Jane Alexander (III)
124,Tony Sperandeo
124,Leo Gullotta
124,Luigi Maria Burruano
124,Carmello Di Mazzarelli
124,Antonella Attili
124,Domenico Dolce
124,Stefano Gabbana
124,Maria Rosa Parrelo
124,Rita Lia
124,Alessandro Guarrera
124,Spiro Scimone
124,Francesco Sframeli
124,Tony Palazzo
124,Domenico Gennaro
124,Emilio Scimone
124,Massimo Pupella
124,Giorgio Guerrieri
124,Salvatore Billa
124,Filippo Tarantino
124,Onofrio Ducato
124,Paolo Noto
124,Turi Killer
124,Pino Calabrese
124,Antonio Miceli
124,Aurora Quattrocchi
124,Elia Nicosia
124,Simona Merito
124,Giuseppe Zarbo
124,Sandro Piro
124,Vincenzo Fiorenza
124,Vincenzo Fiorenza
124,Filippo Spitale
124,Pino Pellegrino
124,Rosario Lanzafame
124,Pippo Provvidenti
124,Giorgio Libassi
124,Pasquale Palumbo
124,Angelo Colajemma
124,Antonello Puglisi
124,Daniele Ferretti
124,Filippo Alesi
124,Emilio Adrisani
124,Francesco Guzzo
124,Giuseppe Funari
124,Bruno Torrisi
124,Umberto Terranove
124,Rosolino Cottone
124,Giovanni Alamia
124,Corrado Solari
124,Omero Capanna
124,Marzio Honorato
125,Ben Stiller
125,Patricia Arquette
125,Téa Leoni
125,Mary Tyler Moore
125,Alan Alda
125,George Segal
125,Lily Tomlin
125,Josh Brolin
125,Richard Jenkins
125,Celia Weston
125,Glenn Fitzgerald
125,Beth Ostrosky
125,Cynthia Lamontagne
125,David Patrick Kelly
125,John Ford Noonan
125,Charlet Oberly
125,Nadia Dajani
125,Don Creech
125,Clarke Bittner
125,Tony Kruk
125,Jonathan Teague Cook
125,Steve Moreno
125,Tori Davis
125,Shawn Michael Howard
125,Suzanne Snyder
126,Jason James Richter
126,Melody Kay
126,Kevin McNulty
126,Tracey Ellis
126,Jack Black
126,Carole Finn
126,Ryan Bollman
126,Freddie Jones
126,Julie Cox
126,Moya Brady
126,Tony Robinson
126,Thomas Petruo
126,Nicole Parker
126,Adrien Dorval
129,Josh Charles
129,Anne Heche
129,John Goodman
129,Christine Lahti
129,Christine Ebersole
129,Peter Riegert
129,Dey Young
129,Bob Balaban
129,Wil Wheaton
130,Miranda Rhyne
130,Charlotte Eve Blythe
130,Anna Levine
130,John Ventimiglia
130,Io Tillett Wright
131,Matt Dillon
131,Corban Walker
131,Gabriel Byrne
131,Anne Parillaud
131,Niall Toibin
131,Owen Roe
131,Colin Farrell
132,David Caruso
132,Linda Fiorentino
132,Chazz Palminteri
132,Michael Biehn
132,Richard Crenna
132,Angie Everhart
132,Donna Murphy
132,Holt McCallany
132,David Hunt
132,Kevin Tighe
132,Robin Thomas
132,Victoria Smith
132,Drew Snyder
132,Sandy Berumen
132,Buddy Joe Hooker
132,Bobby Bass
132,Dick Ziker
132,Victor Wong
132,Kenneth Tigar
132,Ron Yuan
132,John Wyman
135,Kelsey Grammer
135,Lauren Holly
135,Rob Schneider
135,Harry Dean Stanton
135,Bruce Dern
135,William H. Macy
135,Rip Torn
135,Ken Hudson Campbell
135,Toby Huss
135,Duane Martin
135,Bradford Tatum
135,Harland Williams
135,James Martin Jr.
135,Jonathan Penner
135,Jordan Marder
135,James Harper
135,Matt Landers
135,Joseph Latimore
135,Patton Oswalt
135,Joe Soto
135,John Shepherd
135,Pierrino Mascarino
135,Dennis Fimple
135,Ancel Cook
135,Rudy Hornish
135,Tommy Terrell
135,Elliot Easton
135,Michael Connors
135,Paul Tranghese
135,Mitchell R. Danton
135,Jackson Sleet
135,Annie Talbot
135,Bob Dini
135,Andrew Christian English
135,Jamie James
135,Joseph Keawkalaya
135,Todd Odom
135,James Eric Anzalone
135,Brandon Ladd Burkey
135,Bruce Holman
135,Michael Koster
135,Felipe Rose
135,Timothy D. Rossi
135,Theodore Carl Soderberg
135,Gary Vinant-Tang
135,Gabrielle Wagner
135,Tirralan Watkins
137,Dirk Shafer
137,Mary Stein
137,Claudette Sutherland
137,Cal Bartlett
137,Vivian Paxton
137,Michael Ornstein
137,Beth Broderick
137,Cynthia Szigeti
137,Dennis Bailey
137,Charles Sloane
137,Phyllis Franklin
137,Bill Brochtrup
137,Fort Atkinson
137,Felix Montano
137,Thom Collins
137,Paul D. Fow
137,Lu Leonard
137,Mindy Sterling
137,Phil Donahue
140,Robert Redford
140,Michelle Pfeiffer
140,Stockard Channing
140,Joe Mantegna
140,Kate Nelligan
140,Glenn Plummer
140,James Rebhorn
140,Scott Bryce
140,Raymond Cruz
140,Dedee Pfeiffer
140,Michael Laskin
140,Lorielle New
141,Robin Williams
141,Gene Hackman
141,Nathan Lane
141,Dianne Wiest
141,Grant Heslov
141,Hank Azaria
141,Dan Futterman
141,Calista Flockhart
141,Christine Baranski
141,Tom McGowan
144,Shari Albert
144,Maxine Bahns
144,Catharine Bolz
144,Connie Britton
144,Edward Burns
144,Peter Johansen
144,Jennifer Jostyn
144,Michael McGlone
144,Elizabeth McKay
144,Jack Mulcahy
145,Will Smith
145,Martin Lawrence
145,Téa Leoni
145,Tchéky Karyo
145,Joe Pantoliano
145,Marg Helgenberger
145,Michael Imperioli
145,Theresa Randle
145,Anna Levine
145,Nestor Serrano
145,Kevin Corrigan
145,Julio Oscar Mechoso
145,Saverio Guerra
145,Vic Manni
145,Frank John Hughes
145,Mike Kirton
145,Emmanuel Xuereb
145,Ralph Gonzalez
145,John Salley
145,Lisa Boyle
145,Marc Macaulay
145,Karen Alexander
145,Heather Davis
145,Buddy Bolton
145,Will Knickerbocker
145,Tiffany Samuels
145,Cory Hodges
145,Scott Cumberbatch
145,Michael Taliferro
145,Fawn Reed
145,Joey Romano
145,Sam Ayers
146,Stephen Lang
146,Ryan Slater
146,Yi Ding
146,Brian Wagner
146,Isabella Hofmann
147,Leonardo DiCaprio
147,Lorraine Bracco
147,James Madio
147,Mark Wahlberg
147,Bruno Kirby
147,Patrick McGaw
147,Juliette Lewis
147,Michael Imperioli
147,Ernie Hudson
147,Manny Alfaro
147,Cynthia Daniel
147,Brittany Daniel
148,Alan Rickman
148,Hugh Grant
148,Georgina Cates
148,Rita Tushingham
148,Alun Armstrong
148,Peter Firth
148,Prunella Scales
148,Nicola Pagett
148,Edward Petherbridge
148,Clive Merrison
148,Alan Cox
148,Gerard McSorley
148,James Frain
148,Carol Drinkwater
148,Ruth McCabe
148,Patti Love
148,Hilary Reynolds
148,Tom Hickey
148,Brendan Conroy
148,Johnny  Murphy
149,Isabelle Huppert
149,Martin Donovan
149,Elina Löwensohn
149,Damian Young
149,Chuck Montgomery
149,Dave Simonds
149,Pamela Stewart
149,Parker Posey
149,Erica Gimpel
149,Michael Imperioli
149,Tim Blake Nelson
149,Dwight Ewell
149,Adria Tennor
150,Tom Hanks
150,Bill Paxton
150,Kevin Bacon
150,Gary Sinise
150,Ed Harris
150,Kathleen Quinlan
150,Mary Kate Schellhardt
150,Emily Ann Lloyd
150,Miko Hughes
150,Max Elliott Slade
150,Jean Speegle Howard
150,Tracy Reiner
150,David Andrews
150,Michele Little
150,Chris Ellis
150,Joe Spano
150,Xander Berkeley
150,Roger Corman
150,Andrew Lipschultz
150,Mark Wheeler
150,Endre Hules
150,Clint Howard
150,Christian Clemenson
150,Brett Cullen
150,Thom Barry
150,Gabriel Jarret
150,Jim Lovell
151,Liam Neeson
151,Jessica Lange
151,John Hurt
151,Tim Roth
151,Eric Stoltz
151,Brian Cox
151,Jason Flemyng
151,Andrew Keir
151,Shirley Henderson
151,Brian McCardie
151,Gilbert Martin
151,Vicki Masson
151,Gilly Gilchrist
151,Ewan Stewart
151,David Hayman
151,David Brooks Palmer
151,Myra McFadyen
151,John Murtagh
151,Karen Matheson
151,Bill Gardiner
151,Brian McArthur
151,Valentine Nwanze
151,Richard Bonehill
151,Allan Sutherland
152,Lili Taylor
152,Christopher Walken
152,Annabella Sciorra
152,Edie Falco
152,Michael Imperioli
152,Paul Calderon
153,Val Kilmer
153,Tommy Lee Jones
153,Jim Carrey
153,Nicole Kidman
153,Chris O'Donnell
153,Michael Gough
153,Pat Hingle
153,Drew Barrymore
153,Debi Mazar
153,Elizabeth Sanders
153,Rene Auberjonois
153,Joe Grifasi
153,Philip Moon
153,Jessica Tuck
153,Dennis Paladino
153,Don Wilson
153,Bob Zmuda
154,Catherine Deneuve
154,Michel Piccoli
154,Jean Sorel
154,Geneviève Page
154,Pierre Clémenti
154,Françoise Fabian
154,Macha Méril
154,Georges Marchal
154,Francisco Rabal
154,Muni
154,Michel Charrel
154,Bernard Musson
154,Marcel Charvey
154,François Maistre
154,Francis Blanche
154,Luis Buñuel
154,Claude Cerval
154,Marc Eyraud
154,Bernard Fresson
155,Patricia Arquette
155,Frances McDormand
155,U Aung Ko
155,Spalding Gray
155,Tiara Jacquelina
155,Ann Howard
155,Victor Slezak
155,Ye Myint
155,Cho Cho Myint
155,Michael Pickells
155,Enzo Rossi
155,Kuswadinath Bujang
155,Johnny Cheah
155,M.Rajoli
156,Harvey Keitel
156,Lou Reed
156,Michael J. Fox
156,Roseanne Barr
156,Lily Tomlin
156,Giancarlo Esposito
156,José Zúñiga
156,Madonna
156,Mira Sorvino
156,Keith David
156,Victor Argo
156,Jim Jarmusch
156,Jared Harris
156,Mel Gorham
156,Malik Yoba
156,John Lurie
156,Stephen Gevedon
156,Sharif Rashed
156,Peggy Gormley
156,RuPaul
157,John Candy
157,Alan Alda
157,Rhea Perlman
157,Kevin Pollak
157,Rip Torn
157,Kevin J. O'Connor
157,Bill Nunn
157,G. D. Spradlin
157,Jim Belushi
157,Steven Wright
157,Brad Sullivan
157,Stanley Anderson
157,Richard Council
157,Wallace Shawn
157,Michael Moore
157,Dan Aykroyd
157,Roger Dunn
158,Christina Ricci
158,Bill Pullman
158,Cathy Moriarty
158,Eric Idle
158,Joe Nipote
158,Joe Alaskey
