movieId,title
1617,L.A. Confidential
1619,Seven Years in Tibet
1620,Kiss the Girls
1621,Soul Food
1623,Wishmaster
1624,A Thousand Acres
1625,The Game
1626,Fire Down Below
1627,U Turn
1629,The Matchmaker
1631,The Assignment
1632,A Smile Like Yours
1633,Ulee's Gold
1635,The Ice Storm
1636,Stag
1639,Chasing Amy
1640,Def Jam's How to Be a Player
1641,The Full Monty
1642,Alive and Kicking
1643,Mrs Brown
1644,I Know What You Did Last Summer
1645,The Devil's Advocate
1646,RocketMan
1647,Playing God
1648,The House of Yes
1649,"Fast, Cheap & Out of Control"
1652,Year of the Horse
1653,Gattaca
1654,FairyTale: A True Story
1655,Phantoms
1657,Wonderland
1658,A Life Less Ordinary
1660,Eve's Bayou
1661,Switchback
1663,Stripes
1665,Bean
1667,Mad City
1668,One Night Stand
1669,The Tango Lesson
1670,Welcome to Sarajevo
1671,Deceiver
1672,The Rainmaker
1673,Boogie Nights
1674,Witness
1676,Starship Troopers
1678,The Joy Luck Club
1680,Sliding Doors
1681,Mortal Kombat: Annihilation
1682,The Truman Show
1683,The Wings of the Dove
1684,Mrs. Dalloway
1686,Red Corner
1687,The Jackal
1688,Anastasia
1689,The Man Who Knew Too Little
1690,Alien: Resurrection
1692,Alien Escape
1693,Amistad
1694,The Apostle
1696,Bent
1699,The Butcher Boy
1701,Deconstructing Harry
1702,Flubber
1703,For Richer or Poorer
1704,Good Will Hunting
1707,Home Alone 3
1711,Midnight in the Garden of Good and Evil
1713,MouseHunt
1715,Office Killer
1717,Scream 2
1719,The Sweet Hereafter
1721,Titanic
1722,Tomorrow Never Dies
1726,The Postman
1727,The Horse Whisperer
1728,The Winter Guest
1729,Jackie Brown
1730,Kundun
1731,Mr. Magoo
1732,The Big Lebowski
1733,Afterglow
1734,My Life in Pink
1735,Great Expectations
1739,3 Ninjas: High Noon at Mega Mountain
1744,Firestorm
1746,Senseless
1747,Wag the Dog
1748,Dark City
1750,Star Kid
1752,Hard Rain
1753,Half Baked
1754,Fallen
1755,Shooting Fish
1756,The Prophecy II
1757,Fallen Angels
1759,Four Days in September
1760,Spice World
1762,Deep Rising
1767,Music from Another Room
1769,The Replacement Killers
1771,The Night Flier
1772,Blues Brothers 2000
1777,The Wedding Singer
1779,Sphere
1783,Palmetto
1784,As Good as It Gets
1785,King of New York
1788,Men with Guns
1791,Twilight
1792,U.S. Marshals
1794,Love and Death on Long Island
1795,Midaq Alley
1796,In God's Hands
1797,Everest
1798,Hush
1799,Suicide Kings
1801,The Man in the Iron Mask
1804,The Newton Boys
1805,Wild Things
1806,Paulie
1807,"A Cool, Dry Place"
1809,Fireworks
1810,Primary Colors
1812,Wide Awake
1816,Two Girls and a Guy
1819,Storefront Hitchcock
1821,The Object of My Affection
1822,Meet the Deedles
1824,Homegrown
1826,Barney's Great Adventure
1827,The Big One
1831,Lost in Space
1833,Mercury Rising
1834,The Spanish Prisoner
1835,City of Angels
1836,The Last Days of Disco
1837,The Odd Couple II
1839,My Giant
1840,He Got Game
1841,The Gingerbread Man
1844,Live Flesh
1845,Zero Effect
1846,Nil by Mouth
1848,The Borrowers
1852,Love Walked In
1854,Kissing a Fool
1855,Krippendorf's Tribe
1856,Kurt & Courtney
1858,Mr. Nice Guy
1859,Taste of Cherry
1860,Character
1861,Junk Mail
1862,Species II
1863,Major League: Back to the Minors
1864,Sour Grapes
1865,Wild Man Blues
1866,The Big Hit
1870,"Dancer, Texas Pop. 81"
1873,Les Misérables
1874,Still Breathing
1875,Clockwatchers
1876,Deep Impact
1878,Woo
1880,Lawn Dogs
1881,Quest for Camelot
1882,Godzilla
1883,Bulworth
1884,Fear and Loathing in Las Vegas
1885,The Opposite of Sex
1886,I Got the Hook Up
1887,Almost Heroes
1888,Hope Floats
1889,Insomnia
1891,The Ugly
1892,A Perfect Murder
1894,Six Days Seven Nights
1895,Can't Hardly Wait
1896,Cousin Bette
1897,High Art
1900,Children of Heaven
1901,Dear Jesse
1902,Dream for an Insomniac
1903,Hav Plenty
1904,Henry Fool
1907,Mulan
1909,The X Files
1910,I Went Down
1911,Doctor Dolittle
1912,Out of Sight
1913,Picnic at Hanging Rock
1914,Smoke Signals
1916,Buffalo '66
1917,Armageddon
1918,Lethal Weapon 4
1919,Madeline
1920,Small Soldiers
1921,Pi
1922,Whatever
1923,There's Something About Mary
1924,Plan 9 from Outer Space
1925,Wings
1926,The Broadway Melody
1927,All Quiet on the Western Front
1928,Cimarron
1929,Grand Hotel
1931,Mutiny on the Bounty
1932,The Great Ziegfeld
1933,The Life of Emile Zola
1934,You Can't Take It With You
1935,How Green Was My Valley
1936,Mrs. Miniver
1937,Going My Way
1938,The Lost Weekend
1939,The Best Years of Our Lives
1940,Gentleman's Agreement
1941,Hamlet
1942,All the King's Men
1943,The Greatest Show on Earth
1944,From Here to Eternity
1945,On the Waterfront
1946,Marty
1947,West Side Story
1948,Tom Jones
1949,A Man for All Seasons
1950,In the Heat of the Night
1951,Oliver!
1952,Midnight Cowboy
1953,The French Connection
1954,Rocky
1955,Kramer vs. Kramer
1956,Ordinary People
1957,Chariots of Fire
1958,Terms of Endearment
1959,Out of Africa
1960,The Last Emperor
1961,Rain Man
1962,Driving Miss Daisy
1963,Take the Money and Run
1964,Klute
1965,Repo Man
1966,Metropolitan
1967,Labyrinth
1968,The Breakfast Club
1969,A Nightmare on Elm Street Part 2: Freddy's Revenge
1970,A Nightmare on Elm Street 3: Dream Warriors
1971,A Nightmare on Elm Street 4: The Dream Master
1972,A Nightmare on Elm Street 5: The Dream Child
1973,Freddy's Dead: The Final Nightmare
1974,Friday the 13th
1975,Friday the 13th Part 2
1976,Friday the 13th Part III
1977,Friday the 13th: The Final Chapter
1978,Friday the 13th: A New Beginning
1979,Friday the 13th Part VI: Jason Lives
1980,Friday the 13th Part VII: The New Blood
1981,Friday the 13th Part VIII: Jason Takes Manhattan
1982,Halloween
1983,Halloween II
1984,Halloween III: Season of the Witch
1985,Halloween 4: The Return of Michael Myers
1986,Halloween 5: The Revenge of Michael Myers
1987,Prom Night
1988,Hello Mary Lou: Prom Night II
1989,Prom Night III: The Last Kiss
1990,Prom Night IV: Deliver Us from Evil
1991,Child's Play
1992,Child's Play 2
1993,Child's Play 3
1994,Poltergeist
1995,Poltergeist II: The Other Side
1996,Poltergeist III
1997,The Exorcist
1998,Exorcist II: The Heretic
1999,The Exorcist III
2000,Lethal Weapon
2001,Lethal Weapon 2
2002,Lethal Weapon 3
2003,Gremlins
2004,Gremlins 2: The New Batch
2005,The Goonies
2006,The Mask of Zorro
2007,Polish Wedding
2008,"This World, Then the Fireworks"
2009,Soylent Green
2010,Metropolis
2011,Back to the Future Part II
2012,Back to the Future Part III
2013,The Poseidon Adventure
2014,Freaky Friday
2015,The Absent-Minded Professor
2016,The Apple Dumpling Gang Rides Again
2017,Babes in Toyland
2018,Bambi
2019,Seven Samurai
2020,Dangerous Liaisons
2021,Dune
2022,The Last Temptation of Christ
2023,The Godfather: Part III
2024,The Rapture
2025,Lolita
2026,Disturbing Behavior
2027,Jane Austen's Mafia!
2028,Saving Private Ryan
2029,Billy's Hollywood Screen Kiss
2031,The Million Dollar Duck
2032,The Barefoot Executive
2033,The Black Cauldron
2034,The Black Hole
2035,Blackbeard's Ghost
2036,Blank Check
2037,Candleshoe
2038,The Cat from Outer Space
2039,Cheetah
2040,The Computer Wore Tennis Shoes
2041,Condorman
2042,D2: The Mighty Ducks
2043,Darby O'Gill and the Little People
2044,The Devil and Max Devlin
2045,A Far Off Place
2046,Flight of the Navigator
2047,The Gnome-Mobile
2048,The Great Mouse Detective
2049,The Happiest Millionaire
2050,Herbie Goes Bananas
2051,Herbie Goes To Monte Carlo
2052,Hocus Pocus
2053,Honey I Blew Up the Kid
2054,"Honey, I Shrunk the Kids"
2055,Hot Lead & Cold Feet
2056,In Search of the Castaways
2057,The Incredible Journey
2058,The Negotiator
2059,The Parent Trap
2060,BASEketball
2062,The Governess
2063,Seventh Heaven
2064,Roger & Me
2065,The Purple Rose of Cairo
2066,Out of the Past
2067,Doctor Zhivago
2068,Fanny & Alexander
2069,The Trip to Bountiful
2070,Tender Mercies
2071,And the Band Played On
2072,The 'Burbs
2073,Fandango
2074,The Night Porter
2075,Mephisto
2076,Blue Velvet
2077,The Journey of Natty Gann
2078,The Jungle Book
2079,Kidnapped
2080,Lady and the Tramp
2081,The Little Mermaid
2082,The Mighty Ducks
2083,The Muppet Christmas Carol
2084,Newsies
2085,One Hundred and One Dalmatians
2086,One Magic Christmas
2087,Peter Pan
2088,Popeye
2089,The Rescuers Down Under
2090,The Rescuers
2091,Return from Witch Mountain
2092,The Return of Jafar
2093,Return to Oz
2094,The Rocketeer
2095,The Shaggy D.A.
2096,Sleeping Beauty
2097,Something Wicked This Way Comes
2098,Son of Flubber
2099,Song of the South
2100,Splash
2101,Squanto: A Warrior's Tale
2102,Steamboat Willie
2103,Tall Tale
2104,Tex
2105,Tron
2106,Swing Kids
2107,Halloween: H20
2108,L.A. Story
2109,The Jerk
2110,Dead Men Don't Wear Plaid
2111,The Man with Two Brains
2112,Grand Canyon
2113,Graveyard Shift
2114,The Outsiders
2115,Indiana Jones and the Temple of Doom
2116,The Lord of the Rings
2117,Nineteen Eighty-Four
2118,The Dead Zone
2119,Maximum Overdrive
2120,Needful Things
2121,Cujo
2122,Children of the Corn
2123,All Dogs Go to Heaven
2124,The Addams Family
2125,Ever After: A Cinderella Story
2126,Snake Eyes
2128,Safe Men
2130,Atlantic City
2131,Autumn Sonata
2132,Who's Afraid of Virginia Woolf?
2133,Adventures in Babysitting
2134,Weird Science
2135,Doctor Dolittle
2136,The Nutty Professor
2137,Charlotte's Web
2138,Watership Down
2139,The Secret of NIMH
2140,The Dark Crystal
2141,An American Tail
2142,An American Tail: Fievel Goes West
2143,Legend
2144,Sixteen Candles
2145,Pretty in Pink
2146,St. Elmo's Fire
2147,The Clan of the Cave Bear
2148,House
2149,House II: The Second Story
2150,The Gods Must Be Crazy
2151,The Gods Must Be Crazy II
2152,Air Bud: Golden Receiver
2153,The Avengers
2154,How Stella Got Her Groove Back
2155,Slums of Beverly Hills
2159,Henry: Portrait of a Serial Killer
2160,Rosemary's Baby
2161,The NeverEnding Story
2162,The Neverending Story II: The Next Chapter
2163,Attack of the Killer Tomatoes!
2164,Surf Nazis Must Die
2165,Your Friends & Neighbors
2166,Return to Paradise
2167,Blade
2168,Dance with Me
2169,Dead Man on Campus
2170,Wrongfully Accused
2171,Next Stop Wonderland
2173,The Navigator: A Medieval Odyssey
2174,Beetlejuice
2176,Rope
2177,Family Plot
2178,Frenzy
2180,Torn Curtain
2181,Marnie
2182,The Wrong Man
2183,The Man Who Knew Too Much
2184,The Trouble with Harry
2186,Strangers on a Train
2187,Stage Fright
2188,54
2189,I Married a Strange Person!
2190,Why Do Fools Fall In Love
2191,Keep the Aspidistra Flying
2193,Willow
2194,The Untouchables
2195,Dirty Work
2197,Firelight
2200,Under Capricorn
2201,The Paradine Case
2202,Lifeboat
2203,Shadow of a Doubt
2204,Saboteur
2205,Mr. & Mrs. Smith
2206,Suspicion
2207,Jamaica Inn
2208,The Lady Vanishes
2210,Sabotage
2212,The Man Who Knew Too Much
2214,Number Seventeen
2215,Rich and Strange
2219,Murder!
2221,Blackmail
2227,The Lodger: A Story of the London Fog
2231,Rounders
2232,Cube
2236,Simon Birch
2237,Without Limits
2238,Seven Beauties
2239,Swept Away
2240,My Bodyguard
2241,Class
2243,Broadcast News
2244,The Allnighter
2245,Working Girl
2246,Stars & Bars
2247,Married to the Mob
2248,Say Anything...
2249,My Blue Heaven
2250,Men Don't Leave
2252,Hero
2253,Toys
2254,Choices
2255,Young Doctors in Love
2256,Parasite
2257,No Small Affair
2259,Blame It on Rio
2260,Wisdom
2261,One Crazy Summer
2262,About Last Night...
2263,The Seventh Sign
2264,We're No Angels
2265,Nothing but Trouble
2266,The Butcher's Wife
2267,Mortal Thoughts
2268,A Few Good Men
2269,Indecent Proposal
2271,Permanent Midnight
2272,One True Thing
2273,Rush Hour
2275,Six-String Samurai
2276,A Soldier's Daughter Never Cries
2278,Ronin
2279,Urban Legend
2280,Clay Pigeons
2282,Pecker
2283,The Sheltering Sky
2284,Bandit Queen
2285,If....
2286,The Fiendish Plot of Dr. Fu Manchu
2287,Them!
2288,The Thing
2289,The Player
2290,Stardust Memories
2291,Edward Scissorhands
2292,Overnight Delivery
2294,Antz
2295,The Impostors
2296,A Night at the Roxbury
2297,What Dreams May Come
2300,The Producers
2301,History of the World: Part I
2302,My Cousin Vinny
2303,Nashville
2304,Love Is the Devil: Study for a Portrait of Francis Bacon
2305,Slam
2306,Holy Man
2307,One Tough Cop
2310,The Mighty
2311,2010
2312,Children of a Lesser God
2313,The Elephant Man
2314,Beloved
2315,Bride of Chucky
2316,Practical Magic
2318,Happiness
2320,Apt Pupil
2321,Pleasantville
2322,Soldier
2323,The Cruise
2324,Life Is Beautiful
2325,Orgazmo
2327,Tales from the Darkside: The Movie
2328,Vampires
2329,American History X
2330,Hands on a Hard Body: The Documentary
2331,Living Out Loud
2333,Gods and Monsters
2334,The Siege
2335,The Waterboy
2336,Elizabeth
2337,Velvet Goldmine
2338,I Still Know What You Did Last Summer
2339,I'll Be Home for Christmas
2340,Meet Joe Black
2342,Hard Core Logo
2344,Runaway Train
2345,Desert Bloom
2346,The Stepford Wives
2347,The Pope of Greenwich Village
2348,Sid & Nancy
2349,Mona Lisa
2350,Heart Condition
2351,Nights of Cabiria
2352,The Big Chill
2353,Enemy of the State
2354,The Rugrats Movie
2355,A Bug's Life
2356,Celebrity
2357,Central Station
2359,Waking Ned
2360,The Celebration
2361,Pink Flamingos
2362,Glen or Glenda
2363,Godzilla
2364,Godzilla 1985
2365,King Kong vs. Godzilla
2366,King Kong
2367,King Kong
2368,King Kong Lives
2369,Desperately Seeking Susan
2370,The Emerald Forest
2371,Fletch
2372,Fletch Lives
2373,Red Sonja
2374,Gung Ho
2375,The Money Pit
2376,A View to a Kill
2377,Lifeforce
2378,Police Academy
2379,Police Academy 2: Their First Assignment
2380,Police Academy 3: Back in Training
2381,Police Academy 4: Citizens on Patrol
2382,Police Academy 5: Assignment Miami Beach
2383,Police Academy 6: City Under Siege
2384,Babe: Pig in the City
2385,Home Fries
2386,Ringmaster
2387,Very Bad Things
2388,Steam: The Turkish Bath
2389,Psycho
2390,Little Voice
2391,A Simple Plan
2392,Jack Frost
2393,Star Trek: Insurrection
2394,The Prince of Egypt
2395,Rushmore
2396,Shakespeare in Love
2397,Mass Appeal
2398,Miracle on 34th Street
2399,Santa Claus: The Movie
2400,Prancer
2401,Pale Rider
2402,Rambo: First Blood Part II
2403,First Blood
2404,Rambo III
2405,The Jewel of the Nile
2406,Romancing the Stone
2407,Cocoon
2408,Cocoon: The Return
2409,Rocky II
2410,Rocky III
2411,Rocky IV
2412,Rocky V
2413,Clue
2414,Young Sherlock Holmes
2415,Violets Are Blue
2416,Back to School
2417,Heartburn
2418,Nothing in Common
2419,Extremities
2420,The Karate Kid
2421,"The Karate Kid, Part II"
2422,"The Karate Kid, Part III"
2423,National Lampoon's Christmas Vacation
2424,You've Got Mail
2425,The General
2427,The Thin Red Line
2428,The Faculty
2429,Mighty Joe Young
2430,Mighty Joe Young
2431,Patch Adams
2432,Stepmom
2433,A Civil Action
2434,Down in the Delta
2435,Hurlyburly
2436,Tea with Mussolini
2437,Wilde
2438,Outside Ozona
2439,Affliction
2440,Another Day in Paradise
2441,The Hi-Lo Country
2442,Hilary and Jackie
2443,Playing by Heart
2445,At First Sight
2446,In Dreams
2447,Varsity Blues
2448,Virus
2449,The Garbage Pail Kids Movie
2450,Howard the Duck
2451,The Gate
2453,The Boy Who Could Fly
2454,The Fly
2455,The Fly
2456,The Fly II
2457,Running Scared
2458,Armed and Dangerous
2459,The Texas Chain Saw Massacre
2460,The Texas Chainsaw Massacre 2
2461,Leatherface: Texas Chainsaw Massacre III
2462,Texas Chainsaw Massacre: The Next Generation
2463,Ruthless People
2464,Trick or Treat
2465,Deadly Friend
2467,The Name of the Rose
2468,Jumpin' Jack Flash
2469,Peggy Sue Got Married
2470,Crocodile Dundee
2471,Crocodile Dundee II
2472,Tough Guys
2473,Soul Man
2474,The Color of Money
2475,52 Pick-Up
2476,Heartbreak Ridge
2478,¡Three Amigos!
2479,Gloria
2481,My Name Is Joe
2482,Still Crazy
2483,The Day of the Beast
2485,She's All That
2486,The 24 Hour Woman
2487,"Blood, Guts, Bullets and Octane"
2488,Peeping Tom
2490,Payback
2491,Simply Irresistible
2492,20 Dates
2493,Comedian Harmonists
2494,The Last Days
2495,Fantastic Planet
2496,Blast from the Past
2497,Message in a Bottle
2498,My Favorite Martian
2499,"God Said, 'Ha!'"
2500,Jawbreaker
2501,October Sky
2502,Office Space
2504,200 Cigarettes
2505,8MM
2506,The Other Sister
2507,Breakfast of Champions
2511,The Long Goodbye
2513,Pet Sematary
2514,Pet Sematary II
2515,Children of the Corn II: The Final Sacrifice
2516,Children of the Corn III: Urban Harvest
2517,Christine
2518,Night Shift
2519,House on Haunted Hill
2520,Airport
2521,Airport 1975
2522,Airport '77
2523,Rollercoaster
2524,The Towering Inferno
2525,Alligator
2526,Meteor
2527,Westworld
2528,Logan's Run
2529,Planet of the Apes
2530,Beneath the Planet of the Apes
2531,Battle for the Planet of the Apes
2532,Conquest of the Planet of the Apes
2533,Escape from the Planet of the Apes
